freq,X_800us_broken_prop_8,Y_800us_broken_prop_8,Z_800us_broken_prop_8
151.37,0.00047012,0.0013056,0.0016053
152.34,0.00054579,0.0018441,0.00071338
153.32,0.00055873,0.0016598,0.0014678
154.3,0.0010495,0.0015458,0.00094714
155.27,0.00070569,0.0021313,0.00070004
156.25,0.00051928,0.0013958,0.00033785
157.23,0.00091747,0.0011331,0.0011314
158.2,0.0011336,0.0016129,0.0012717
159.18,0.001179,0.0024886,0.002728
160.16,0.0018057,0.00097368,0.0010817
161.13,0.00026837,0.00047975,0.0032402
162.11,0.0006557,0.00095699,0.001848
163.09,0.00034365,0.00064565,0.0011966
164.06,6.3891e-05,0.00099733,0.0026626
165.04,0.00090215,0.0018499,0.0010389
166.02,0.00044175,0.00062812,0.00077892
166.99,0.00022337,0.00034315,0.00064974
167.97,0.0005959,0.00082483,0.0015028
168.95,0.00028465,0.0017591,0.0016818
169.92,0.00018889,0.0011053,0.0013139
170.9,0.00018276,0.00095006,0.0011907
171.88,0.00080767,0.0012717,0.00058756
172.85,0.00070174,0.00058623,0.00047428
173.83,0.00041847,0.0010662,0.00068826
174.8,0.001052,0.00078686,0.00068793
175.78,0.0005406,0.0014331,0.0014356
176.76,0.00061634,0.0008883,9.0437e-05
177.73,0.00035116,0.0010587,0.00089133
178.71,0.00025481,0.002369,0.00045717
179.69,0.00046669,0.0025617,0.00045961
180.66,0.00058649,0.0016534,0.001291
181.64,0.00083871,0.001038,0.0010845
182.62,0.0005115,0.0022511,0.00093118
183.59,0.00068705,0.0017952,0.00071723
184.57,0.00059528,0.0016903,0.0021324
185.55,0.00078232,0.0022008,0.00073084
186.52,0.00063329,0.0027167,0.00037281
187.5,0.00093065,0.00088339,0.00044086
188.48,0.00040252,0.00054498,0.00067738
189.45,8.5025e-05,0.0014796,0.00087583
190.43,0.00035227,0.001421,0.0014469
191.41,0.0002549,0.0020125,0.00057546
192.38,0.00029984,0.0015721,0.0005874
193.36,0.00037666,0.00064938,0.0013683
194.34,0.00040408,0.0022456,0.00017155
195.31,0.00037803,0.001778,0.00202
196.29,0.00046787,0.0005015,0.00054832
197.27,0.00049568,0.0017557,0.00057737
198.24,0.00035252,0.0028367,0.00039451
199.22,0.00022328,0.0029668,0.0027452
200.2,0.00031813,0.0020259,0.0016839
201.17,0.00033296,0.0015366,0.0012417
202.15,0.00036715,0.00040314,0.00047491
203.13,0.00047117,0.0006812,0.0018403
204.1,0.00023026,0.0010958,0.0010235
205.08,0.00021344,0.0012735,0.0013005
206.05,0.00083698,0.0008452,0.00032796
207.03,0.00035905,0.00076069,0.00020095
208.01,0.00045834,0.0012172,0.0003642
208.98,0.00012581,0.0015616,0.00032907
209.96,0.00058965,0.0010133,0.0012246
210.94,0.00039032,0.0011889,0.00041489
211.91,0.00031351,0.00059961,0.00059749
212.89,0.00068505,0.0011276,0.00058151
213.87,0.00040681,0.0011818,0.00069511
214.84,0.00024608,0.00056095,0.00037722
215.82,0.000424,0.001973,0.0010907
216.8,0.00079903,0.0022563,0.001344
217.77,0.00051526,0.0045173,0.00064999
218.75,0.0010265,0.0031141,0.00078279
219.73,0.0005471,0.0033057,0.0010275
220.7,0.00011181,0.0020917,0.0019355
221.68,0.0010064,0.00059322,0.00084798
222.66,0.00043637,0.00077781,0.00047218
223.63,0.00053606,0.00025978,0.00099179
224.61,0.00072507,0.00040962,0.0009207
225.59,0.0007061,0.00077757,0.00084824
226.56,0.00027897,0.0019259,0.00059646
227.54,0.00032533,0.0010023,0.0016443
228.52,0.00026837,0.0026965,0.00050576
229.49,0.00034361,0.0015975,0.00063384
230.47,0.0003738,0.0018481,0.00077582
231.45,0.00043694,0.0023944,0.00069132
232.42,0.00067699,0.0011242,0.00061294
233.4,0.00023243,0.00096536,0.00048867
234.38,0.00056506,0.0010231,0.00030844
235.35,0.00027871,0.0017752,0.0011431
236.33,0.00021411,0.0028405,0.00063184
237.3,0.00028215,0.0027466,0.0010081
238.28,0.00086152,0.0038367,0.0020607
239.26,0.0011751,0.0049498,0.0028803
240.23,0.00016481,0.0039859,0.00095527
241.21,0.00028869,0.0013363,0.0010848
242.19,0.00024001,0.0014694,0.00093076
243.16,0.00048976,0.0010269,0.00094993
244.14,0.00049877,0.0014556,0.00081775
245.12,0.00026927,0.00023004,0.00070459
246.09,0.00031792,0.00071263,0.00097099
247.07,0.00035154,0.0020679,0.00074423
248.05,0.00051506,0.0010423,0.00050402
249.02,0.00032081,0.0018779,0.0015903
250,7.8027e-05,0.0012362,0.0006813
250.98,0.00029801,0.00068441,0.00015454
251.95,0.00030498,0.0014349,0.00060796
252.93,0.00016732,0.0009512,0.00090415
253.91,0.00021957,0.00093478,0.0005008
254.88,0.00037655,0.0017847,0.00092708
255.86,0.0004749,0.00070188,0.00018426
256.84,0.00018185,0.0015511,0.00076233
257.81,0.00045356,0.0024431,0.0011189
258.79,0.00021935,0.004583,0.00051889
259.77,0.00060367,0.0012619,0.00045385
260.74,0.00084799,0.0014207,0.0020693
261.72,0.00048845,0.0031061,0.00047906
262.7,0.00089845,0.0028662,0.0011667
263.67,0.00021128,0.0035396,0.0019363
264.65,0.00073782,0.0029165,0.00037702
265.63,0.0010402,0.0026194,0.001063
266.6,0.00035653,0.003887,6.1425e-05
267.58,0.00058573,0.003015,0.00024077
268.55,0.00038017,0.0020139,0.0012235
269.53,0.00052878,0.0025094,0.00061049
270.51,0.00031477,0.0022026,0.00043297
271.48,0.00048217,0.0025647,0.0016667
272.46,0.00026892,0.0020541,0.00023912
273.44,0.00017231,0.0023301,0.00020456
274.41,0.00021015,0.0026257,0.001116
275.39,0.00040897,0.0012978,0.001744
276.37,0.0003343,0.0061401,0.002857
277.34,0.00084737,0.0054396,0.0029196
278.32,0.0012854,0.0080462,0.0033976
279.3,0.0009094,0.014621,0.0051085
280.27,0.0011999,0.012578,0.0047793
281.25,0.00031859,0.00369,0.0020462
282.23,0.00041561,0.0029574,9.4289e-05
283.2,0.00099977,0.0039217,0.00095989
284.18,0.00052732,0.0023505,0.0012807
285.16,0.00089632,0.0015837,0.00064802
286.13,0.0009353,0.00066892,0.000827
287.11,5.6651e-05,0.0024797,0.00063314
288.09,0.00021523,0.0018838,0.001453
289.06,0.00025297,0.0024132,0.00044341
290.04,0.00046877,0.0027726,0.0011216
291.02,0.00038285,0.0025894,0.0011789
291.99,0.00061572,0.0019469,0.0017567
292.97,0.0004623,0.00019143,0.0008011
293.95,0.00039886,0.0013748,0.0010939
294.92,0.00062153,0.0013241,0.00098912
295.9,0.0012183,0.0017019,0.00061006
296.88,0.00016849,0.0022382,0.001779
297.85,0.0003907,0.0033518,0.0021139
298.83,0.001304,0.0039379,0.0031009
299.8,0.0020836,0.002963,0.0020626
300.78,0.0016712,0.0039359,0.00093988
301.76,0.0013345,0.0018143,0.0015335
302.73,0.0013954,0.0027119,0.00088663
303.71,0.0005125,0.0036088,0.0024126
304.69,0.00085362,0.002097,0.0011371
305.66,0.00070836,0.0021368,0.0022022
306.64,1.9e-05,0.003192,0.0014651
307.62,0.00053797,0.0021392,0.0014304
308.59,0.00073065,0.0021385,0.00078577
309.57,0.00016165,0.0008077,0.002035
310.55,0.00026549,0.0013772,0.00035187
311.52,0.00068089,0.00081903,0.0001962
312.5,0.00057414,0.0011316,0.0016544
313.48,0.00045629,0.0011289,0.00051625
314.45,0.00028864,0.00246,0.00059642
315.43,0.00035682,0.00068591,0.0019581
316.41,0.0021408,0.0044892,0.0026729
317.38,0.001373,0.0022697,0.0010945
318.36,0.0011055,0.0028795,0.0021308
319.34,0.0017677,0.0058044,0.0020285
320.31,0.0017588,0.0053856,0.00062512
321.29,0.0007326,0.00071426,0.0014273
322.27,0.00047852,0.00066018,0.00081211
323.24,0.00085532,0.0017046,0.0019987
324.22,0.00069633,0.00099805,0.0017289
325.2,0.00069586,0.0011515,0.00010616
326.17,0.00087681,0.0021815,0.0011009
327.15,0.00096822,0.0012237,0.00040623
328.13,0.00055773,0.0030358,0.00095425
329.1,0.00029536,0.00074233,0.00073434
330.08,0.00017525,0.00031118,0.00099783
331.05,0.0010659,0.0022011,0.00064303
332.03,0.0016915,0.003712,0.00083057
333.01,0.00013648,0.0028187,0.00075886
333.98,0.00087441,0.00088125,0.0013378
334.96,0.00025952,0.0012905,0.0016757
335.94,0.00029248,0.0036917,0.00030737
336.91,0.00080487,0.00037229,0.001133
337.89,0.00060621,0.0018924,0.0010748
338.87,0.00053768,0.0016687,0.00056776
339.84,0.0013721,0.0027567,0.00031907
340.82,0.00075336,0.002328,0.0010905
341.8,0.00074863,0.0022593,0.00099526
342.77,0.00098211,0.0014378,0.00081147
343.75,0.0012997,0.0016825,9.2622e-05
344.73,0.00022926,0.0016735,0.0010962
345.7,0.00056063,0.0012236,0.0012823
346.68,0.00050425,0.00090762,0.00095624
347.66,0.00070109,0.0023765,0.00073045
348.63,0.00067533,0.00075251,0.0016644
349.61,0.00020722,0.00078761,0.00069705
350.59,0.00030555,0.00087306,0.00013393
351.56,0.00061339,0.0022848,0.0012507
352.54,0.00016328,0.0012187,0.0004464
353.52,0.00042036,0.00049017,0.00033721
354.49,0.00054317,0.00081921,0.00080279
355.47,0.0004353,0.0012093,8.8701e-05
356.45,0.00055006,0.0011902,0.00077228
357.42,0.00066602,0.0022716,0.00066653
358.4,0.0013408,0.0021106,0.0010359
359.38,0.00044466,0.00071383,0.00040307
360.35,0.00062039,0.0015341,0.0012976
361.33,0.00044675,0.0023245,0.00034465
362.3,0.00025869,0.0007705,0.0010738
363.28,0.00050373,0.0014565,0.00068702
364.26,0.00061773,0.0012388,0.0008448
365.23,0.00012722,0.0011886,0.00012715
366.21,0.00036089,0.00034911,0.00071684
367.19,0.00023945,0.00069873,0.00059465
368.16,0.00054965,0.0010101,0.00041263
369.14,0.00035689,0.0005411,0.00024114
370.12,0.00021027,0.00031768,0.0007217
371.09,0.00031393,0.00068414,0.00037834
372.07,0.00043848,0.0020665,0.0010857
373.05,0.0003353,0.0011932,0.0005631
374.02,0.00059943,0.0011746,0.00032779
375,0.00031286,0.00079263,0.00071069
375.98,0.00060891,0.0011875,0.00059359
376.95,0.00042359,0.00088684,0.00045099
377.93,0.00026176,0.00034288,0.00024641
378.91,0.00025622,0.00082991,0.00051128
379.88,0.00053836,0.00086304,0.00038889
380.86,0.00070349,0.0012885,0.00098924
381.84,0.00031951,0.00071202,0.00064921
382.81,0.00031253,0.00044523,0.00061519
383.79,0.00011417,0.00076776,0.0001201
384.77,0.00025003,0.00049089,0.00081143
385.74,0.00031628,0.0012799,0.00064062
386.72,0.00041722,0.0010258,0.00047543
387.7,0.000101,0.00070633,0.0004432
388.67,0.00036853,0.0012855,0.00078777
389.65,0.00028817,0.00084315,0.00034737
390.63,0.00025773,0.00083211,0.0002217
391.6,0.00021719,0.00090857,0.0001844
392.58,0.00029211,0.0012903,0.00039338
393.55,0.00022434,0.00076979,0.00065718
394.53,0.00022841,0.0016037,0.00014551
395.51,0.00013483,0.00071498,0.0008236
396.48,0.00045272,0.0016274,0.00030828
397.46,0.00033768,0.0011568,0.0003108
398.44,0.00044489,0.0015051,0.00036161
399.41,0.00011129,0.0014189,0.00024461
400.39,0.00035441,0.00057147,0.00062563
401.37,0.00028672,0.0010292,0.00016066
402.34,8.5116e-05,0.0013873,0.00052325
403.32,0.0004876,0.00024849,8.6159e-05
404.3,0.00029027,9.4674e-05,0.00013389
405.27,0.0003465,0.00082604,0.0004676
406.25,0.00025435,0.00073686,0.00053886
407.23,0.00027936,0.00063536,0.0003098
408.2,8.4911e-05,0.0010873,0.00063851
409.18,5.1853e-05,0.00038263,0.00064305
410.16,0.00049488,0.0008358,0.00073878
411.13,0.00016727,0.0011944,0.00042442
412.11,0.00035573,0.00058859,0.00051177
413.09,8.7751e-05,0.00014289,0.00061543
414.06,0.00021174,0.0005784,0.00093709
415.04,7.1452e-05,0.00046533,0.00052164
416.02,0.00036732,0.00037908,0.00013586
416.99,0.00021082,0.00079736,0.00067185
417.97,0.00028022,0.00060814,0.00068122
418.95,0.00020786,0.00042092,0.00031102
419.92,0.00017094,0.00099985,0.00069329
420.9,9.4384e-05,0.00019698,0.00050823
421.88,0.00010021,0.00074308,0.00037242
422.85,0.00021596,0.00072025,0.0007504
423.83,5.2276e-05,0.00057198,0.00063034
424.8,0.00028273,0.0002285,0.00017159
425.78,0.00036379,0.00081006,0.00041493
426.76,0.00018829,0.00068348,0.00033658
427.73,0.00036539,0.00074904,0.00021669
428.71,0.00018302,0.00072127,0.00052706
429.69,0.00011772,0.00073349,0.00034048
430.66,0.00042913,0.00087998,0.00036791
431.64,0.00019827,0.0011401,0.00039647
432.62,0.0002503,0.00087946,0.00034212
433.59,0.00012298,0.0010872,0.00069468
434.57,6.4616e-05,0.00049475,0.00047967
435.55,0.00027164,0.0013715,0.00099847
436.52,0.0002687,0.0017603,0.00026632
437.5,0.00017311,0.00030319,0.00081655
438.48,0.00022415,0.00011106,0.00037529
439.45,0.00050436,0.0014296,0.001471
440.43,0.00054466,0.0033321,0.0017557
441.41,0.00046831,0.0011847,0.0018837
442.38,0.0002883,0.0018613,0.00074729
443.36,0.00046552,0.0011111,0.0016082
444.34,0.00040717,0.0018284,0.0012992
445.31,0.000143,0.0027719,0.00044861
446.29,0.00037899,0.0014652,0.00029132
447.27,0.00028293,0.00057353,0.0006063
448.24,0.00026926,0.0012751,0.00062082
449.22,0.00019533,0.0011984,0.00043321
450.2,0.00016013,0.0004502,0.00035659
451.17,0.00028734,0.00033162,0.00067446
452.15,3.4741e-05,0.00021401,0.00011602
453.13,0.00016637,0.00021342,0.00060846
454.1,2.2712e-05,0.00099605,0.00014173
455.08,0.00016957,0.00067606,0.00042093
456.05,0.00011313,0.00035237,0.0011322
457.03,0.00018561,0.0003208,0.0013006
458.01,0.00028668,0.00024336,0.00020373
458.98,0.00023079,0.00081976,0.00073404
459.96,0.00013096,0.00076884,0.00057402
460.94,9.0814e-05,0.0006905,9.431e-05
461.91,0.00012583,0.00077136,0.00030155
462.89,7.879e-05,0.00040093,0.00050674
463.87,0.0002029,0.00064197,0.00019119
464.84,0.00014748,0.00055361,0.00026921
465.82,0.00022145,0.00090069,0.00016308
466.8,9.1129e-05,0.00064473,0.00023989
467.77,0.00010706,0.00030494,0.000633
468.75,0.0001608,0.00055259,0.00034337
469.73,0.00042369,0.0012755,0.00039379
470.7,0.00021164,0.0011139,0.00037736
471.68,0.00035457,0.00079513,0.0007709
472.66,6.3003e-05,0.0003785,0.0005623
473.63,0.0001051,0.0014819,0.00023565
474.61,8.1293e-05,0.0011883,0.00019688
475.59,0.00011662,0.0013449,0.00016542
476.56,0.00034724,0.00096595,0.00038655
477.54,0.00031668,0.00038509,0.00013224
478.52,8.0687e-05,0.00079384,0.00032591
479.49,0.00016281,0.00073469,0.00030777
480.47,5.486e-05,0.001741,0.00031913
481.45,0.00017994,0.001427,0.00060941
482.42,0.00013229,0.0012852,0.00087261
483.4,0.00025059,0.0010545,0.00098451
484.38,6.8377e-05,0.0011173,0.00036709
485.35,0.00017552,0.00088375,0.00029219
486.33,0.00015153,0.0009442,0.00025296
487.3,0.00014788,0.0008956,0.00022715
488.28,0.00031739,0.001172,0.00071922
489.26,0.00013248,0.00065714,7.3022e-05
490.23,0.00034592,0.00076327,0.0001416
491.21,0.00022674,0.00043361,0.00055497
492.19,0.00011872,0.0001282,0.00064173
493.16,9.6518e-05,0.0012212,0.00056834
494.14,0.0003006,0.00058532,0.00038768
495.12,0.00023642,0.00063187,0.00019474
496.09,0.00024097,0.0016988,0.001276
497.07,0.00038355,0.00083155,0.00053547
498.05,0.00027871,0.00086784,0.0001409
499.02,0.0002865,0.00068723,0.00035093
500,0.00090504,0.00056825,0.00048442
