freq,X_2200us_unloaded_loosepylon_8,Y_2200us_unloaded_loosepylon_8,Z_2200us_unloaded_loosepylon_8
0,1.7101e-15,3.8081e-16,7.2831e-16
0.97656,0.00010339,0.0011734,0.0013506
1.9531,0.00032851,0.0010168,0.001341
2.9297,0.0010085,0.00023039,0.0001085
3.9063,0.000941,0.0007962,0.00041623
4.8828,0.00060575,0.0010433,0.00092789
5.8594,0.0010691,0.00072472,0.0014446
6.8359,0.00072409,0.0009889,0.0016835
7.8125,0.0006226,0.00055681,0.0018141
8.7891,0.00099301,0.00055462,0.0019176
9.7656,0.00060375,0.00055105,0.0022516
10.742,0.00067347,0.00075817,0.00085643
11.719,0.00056827,0.00094539,0.0017487
12.695,0.00040444,0.0008887,0.00059039
13.672,0.0004865,0.0016543,0.00073804
14.648,0.00050387,0.0028067,0.0022492
15.625,0.00068646,0.0036248,0.0027174
16.602,0.00021551,0.001972,0.0019647
17.578,0.00076847,0.00055584,0.00077579
18.555,0.00095553,0.0013889,0.0010292
19.531,0.0013384,0.0016165,0.0021429
20.508,0.00093754,0.00109,0.0022693
21.484,0.0037288,0.0021467,0.0046706
22.461,0.0021635,9.6568e-05,0.0031305
23.438,0.00099169,0.0010596,0.0014397
24.414,0.001198,0.00027594,0.0015458
25.391,0.0005438,0.0011244,0.00027658
26.367,0.00095025,0.0014095,0.0015123
27.344,0.0014219,0.0008978,0.0010403
28.32,0.0014664,0.00050904,0.00093302
29.297,0.00074357,0.0014396,0.00057735
30.273,0.0081012,0.0053119,0.010628
31.25,0.00050759,0.00055554,0.00038178
32.227,0.0004488,0.00044872,0.0021246
33.203,0.00049123,0.0007137,0.0021875
34.18,0.00038665,0.0010216,0.0012841
35.156,0.00017039,0.0012589,0.00057698
36.133,0.00071757,0.00055494,0.0010219
37.109,0.00041581,0.00092751,0.0008696
38.086,0.0010485,0.0014521,0.00065204
39.063,0.00039141,0.00020449,0.00032617
40.039,0.00044513,0.0010656,0.00077414
41.016,0.00037977,0.0005757,0.0013605
41.992,0.00063438,0.00042933,0.00041023
42.969,0.00024415,0.00061238,0.00094551
43.945,0.0010185,0.00016262,0.0014664
44.922,0.00078931,0.00037367,0.00071709
45.898,0.000623,0.00070845,0.00039052
46.875,0.00022035,0.00024139,0.00073591
47.852,0.00050911,0.00073405,0.0023006
48.828,0.00065134,0.00061676,0.0012102
49.805,0.00027351,0.00034854,0.00095253
50.781,0.00017929,0.00093867,0.0020523
51.758,0.00037626,0.0010552,0.00084052
52.734,0.00036083,0.00037882,0.0016537
53.711,0.00028122,0.00026907,0.00051167
54.688,0.00059968,0.00020777,0.000303
55.664,0.00069804,0.00056517,0.0011664
56.641,0.00076006,0.00033155,0.00039699
57.617,0.00019404,0.0010626,0.0004762
58.594,0.00022592,0.00015273,0.00024595
59.57,0.00014608,0.0012586,0.0013918
60.547,0.0013409,0.0011893,0.0013366
61.523,0.00067649,0.00064426,0.00029963
62.5,0.00030366,0.00090749,0.00039333
63.477,0.00050569,0.00077091,0.00043559
64.453,0.00036532,0.00022805,0.0013303
65.43,0.00044475,0.00020844,0.00098276
66.406,0.00027782,0.00066745,0.00040253
67.383,0.00021347,0.00059905,0.00083699
68.359,0.00071081,0.00050717,0.00074672
69.336,0.00019711,0.00051003,0.00046949
70.313,0.00019267,0.00040569,0.00077115
71.289,0.00060178,0.00068649,0.0004379
72.266,0.00037985,0.00028617,0.00072169
73.242,0.00036685,0.00057218,0.0010139
74.219,0.00056952,0.00037582,0.00083585
75.195,0.00052546,0.00067299,0.00062878
76.172,0.00034643,0.00049918,0.00086972
77.148,0.00014967,0.0007434,0.00057726
78.125,0.0012806,0.00033236,0.00087379
79.102,0.00014642,0.00057478,0.00045671
80.078,0.00027651,0.00011679,0.00057332
81.055,0.00024402,0.00033858,0.00090574
82.031,0.00034819,0.00035569,0.0010096
83.008,0.00045791,0.00040243,0.00040478
83.984,0.00018984,0.00044082,0.00033947
84.961,0.00040058,0.00042289,0.00029699
85.938,0.00033566,0.00023411,0.00076169
86.914,0.00031756,0.00074846,0.00068633
87.891,0.00026406,3.9031e-05,0.00041961
88.867,0.00058472,0.00065815,0.00058727
89.844,0.00049777,0.0010135,0.00093636
90.82,0.00084202,0.00035965,0.00096418
91.797,0.00047289,0.00051583,0.00045006
92.773,0.00046008,0.00054521,0.00019425
93.75,0.0003341,0.00048089,0.00024914
94.727,0.00044545,0.00021841,0.00079729
95.703,0.00025758,9.0637e-05,0.0006151
96.68,0.00041166,0.00031145,0.00045159
97.656,0.00059386,0.0008477,0.00066728
98.633,0.00052809,0.0010098,0.00064176
99.609,0.00072901,0.00020719,0.0013833
100.59,0.00041419,0.00060281,0.00074792
101.56,0.00060606,0.00048822,0.00093495
102.54,0.000948,0.00054269,0.00062712
103.52,0.0016143,0.00056516,0.0020834
104.49,4.3869e-05,0.00085858,0.00067903
105.47,0.0007493,0.00045062,0.00066925
106.45,0.00022884,0.00022663,0.00046432
107.42,0.0001907,0.00026228,0.00016884
108.4,0.00067442,0.00073146,0.0013258
109.38,3.1004e-05,0.00070429,0.00084001
110.35,0.00035929,0.00043406,0.00031789
111.33,0.00025063,0.00062795,8.1556e-05
112.3,0.00079232,0.00047212,0.00037935
113.28,0.00029916,0.00062163,0.00089279
114.26,0.00040405,0.00050832,0.00049403
115.23,0.00027103,0.00049852,0.00099232
116.21,0.00039761,0.0004404,0.00093731
117.19,0.00023977,0.00041076,0.00050861
118.16,0.00019591,0.00058027,0.00092088
119.14,0.00093174,0.00053445,0.00050448
120.12,0.00044813,0.00083298,0.00043596
121.09,0.00056096,0.00060845,0.00026307
122.07,0.00059424,0.00034509,0.0011708
123.05,0.00066498,0.00050723,0.00067582
124.02,0.00031047,0.00079988,0.00036633
125,0.00040012,0.00050396,0.00014121
125.98,0.00055215,0.0009992,0.00060378
126.95,0.0007936,0.00051108,0.0010111
127.93,0.00071,0.0026714,0.0014264
128.91,0.00065788,0.00057278,0.00082297
129.88,0.0012211,0.00066399,0.001237
130.86,0.0022299,0.0018032,0.0019509
131.84,0.004876,0.0039553,0.0033654
132.81,0.0068425,0.0060204,0.0049321
133.79,0.028062,0.024512,0.020567
134.77,0.01062,0.0096842,0.007017
135.74,0.0044549,0.0040252,0.0024582
136.72,0.003787,0.0038211,0.0018169
137.7,0.0017179,0.0018394,0.0014273
138.67,0.0010528,0.0012439,0.00010824
139.65,0.0025648,0.0025203,0.00071046
140.63,0.0026985,0.0023217,0.00098641
141.6,0.001515,0.0022848,0.0010223
142.58,0.00079576,0.0010928,0.0018013
143.55,0.00028319,0.00043402,0.0028318
144.53,0.0012805,0.0019243,0.0014751
145.51,0.001494,0.0023457,0.0010357
146.48,0.0012205,0.0016022,0.00039752
147.46,0.00068608,0.00075372,0.00068064
148.44,0.0010733,0.0026503,0.00030253
149.41,0.00086145,0.0025654,0.0017615
150.39,0.0013043,0.00034026,0.00080127
151.37,0.0012339,0.00084316,4.5541e-05
152.34,0.00076848,0.00090294,0.0012061
153.32,0.00067709,0.00073416,0.00062032
154.3,0.0010128,0.00055183,0.0011252
155.27,0.0013935,0.0015643,3.2169e-05
156.25,0.0024626,0.0020059,0.0016451
157.23,0.0020524,0.0023576,0.0015803
158.2,0.0014341,0.0012487,0.0012457
159.18,0.00071545,0.0010385,0.00018874
160.16,0.0032245,0.0041252,0.0015326
161.13,0.0063253,0.0070775,0.0045337
162.11,0.0098896,0.010843,0.0074356
163.09,0.011675,0.01466,0.008967
164.06,0.053202,0.065347,0.040822
165.04,0.018598,0.022018,0.014343
166.02,0.012854,0.015821,0.01001
166.99,0.0082844,0.0093493,0.0065082
167.97,0.0038249,0.0049684,0.0031588
168.95,0.0016515,0.0027301,0.0018986
