freq,X_1700us_unloaded_loosemotor_3,Y_1700us_unloaded_loosemotor_3,Z_1700us_unloaded_loosemotor_3
0,5.8198e-16,3.7931e-16,1.7235e-15
0.97656,0.00047992,0.0033503,0.0035455
1.9531,0.0019071,0.0068205,0.0046105
2.9297,0.0029824,0.0024353,0.0051888
3.9063,0.0072861,0.0061754,0.005675
4.8828,0.013317,0.01262,0.014522
5.8594,0.037909,0.030164,0.032419
6.8359,0.0098858,0.0080202,0.0060197
7.8125,0.0044783,0.0036528,0.0032092
8.7891,0.0042373,0.0051181,0.0027781
9.7656,0.0022031,0.0014728,0.00074184
10.742,0.0022579,0.0013163,0.0028113
11.719,0.001643,0.0009434,0.00027918
12.695,0.0015502,0.0010419,0.0012875
13.672,0.0016756,0.0015543,0.0010457
14.648,0.0010552,0.0010065,0.00059726
15.625,0.00044268,0.00041715,0.0011913
16.602,0.00071214,0.0015888,0.00045745
17.578,0.00064301,0.00067061,0.00056033
18.555,0.00023002,0.00054711,0.00043618
19.531,0.00014301,0.00077355,0.00079433
20.508,0.00097123,0.0017283,0.0053189
21.484,0.00071388,0.00066786,0.0017213
22.461,0.00045033,0.00086341,0.00061063
23.438,0.00047227,0.00070409,0.0012093
24.414,0.00038774,0.00099159,0.0013503
25.391,0.00045248,0.0019918,0.0020882
26.367,0.00062298,0.00061224,0.0011486
27.344,0.00026504,0.0014452,0.0014113
28.32,0.00065558,0.00080843,0.00041854
29.297,0.00059586,0.00021932,0.00066933
30.273,0.00061136,0.00056901,0.0010149
31.25,0.00097433,0.0018692,0.0015434
32.227,0.00087207,0.0020034,0.00030707
33.203,0.00062022,0.00069329,0.00038507
34.18,0.00071593,0.0012974,0.00038718
35.156,0.00069964,0.00030441,0.00075494
36.133,0.00067263,0.001097,0.00036639
37.109,0.0010707,0.0010422,0.0003721
38.086,0.00075526,0.0008729,0.0012571
39.063,0.00060566,0.00084516,0.00085441
40.039,0.00066593,0.0010719,0.00084132
41.016,0.00077977,0.00049691,0.00073866
41.992,0.00062805,0.00036131,0.00041629
42.969,0.00088233,0.00074873,0.0010993
43.945,0.00072612,0.0009373,0.00030358
44.922,0.00082626,0.0011463,0.0009921
45.898,0.00042863,0.0011507,0.0014368
46.875,0.00026301,0.00082212,0.00095709
47.852,0.00057642,0.00023902,0.00011406
48.828,0.00053132,0.00048521,0.00032891
49.805,0.00047679,0.00085879,0.00053652
50.781,0.00048659,0.0012046,0.00055844
51.758,0.00018598,0.00094332,0.0016333
52.734,0.00034281,6.0101e-05,0.00037387
53.711,7.1936e-05,0.00037387,0.00045515
54.688,0.00037129,0.00060692,0.0010706
55.664,0.00026341,0.00090144,0.0006775
56.641,0.00027246,0.0013769,0.00087708
57.617,0.0002409,0.0005219,3.9795e-05
58.594,0.00026914,0.00057228,0.00061056
59.57,0.0002301,0.000774,0.00090505
60.547,0.00032562,0.00048144,0.00067905
61.523,0.00033069,0.0013551,0.00069996
62.5,6.8785e-05,0.0017675,0.00077862
63.477,8.5894e-05,0.00035321,0.00033347
64.453,0.00016749,0.00049816,0.00032732
65.43,0.00037629,0.00038588,0.00088432
66.406,0.0002942,0.00058727,0.00056813
67.383,0.00028053,0.0012905,0.0012897
68.359,0.00062136,0.0012283,0.0018679
69.336,0.00047822,0.0018848,0.00078825
70.313,0.0010692,0.0017804,0.00061235
71.289,0.0030322,0.0051241,0.0018739
72.266,0.00063745,0.00042043,0.0018881
73.242,0.0020874,0.0038777,0.0039637
74.219,0.0010731,0.0015129,0.0037669
75.195,0.0011068,0.0018318,0.00090806
