freq,X_800us_unloaded_loosepylon_6,Y_800us_unloaded_loosepylon_6,Z_800us_unloaded_loosepylon_6
0,8.5365e-16,5.5939e-16,3.3442e-15
0.97656,0.00051807,0.0023473,0.0010927
1.9531,0.00027419,0.0018102,0.001121
2.9297,8.3643e-05,0.0038272,0.00019262
3.9063,5.1547e-05,0.0020319,0.00065058
4.8828,0.00016394,0.0021997,0.00089842
5.8594,0.00017048,0.0036344,0.00060203
6.8359,0.00090497,0.0046076,0.0011135
7.8125,0.00094473,0.0078788,0.0015834
8.7891,0.00071324,0.0040022,0.0011175
9.7656,0.00060261,0.00029891,0.00032607
10.742,0.00092042,0.0014334,0.00046969
11.719,0.00061283,0.00036332,0.00064199
12.695,0.00041986,0.00075344,0.00053786
13.672,0.0012376,0.0020401,0.0014199
14.648,0.00039187,0.0013837,0.00078554
15.625,0.0013537,0.00051039,0.00098
16.602,0.00084749,0.0011219,0.00025522
17.578,0.00039927,0.00051661,0.00029045
18.555,9.9178e-05,0.00041105,0.00056134
19.531,0.00026176,0.0012521,0.00080696
20.508,0.0009083,0.0013452,0.00048213
21.484,0.0015464,0.00096929,0.001485
22.461,0.0034764,0.0019767,0.0026687
23.438,0.0045284,0.0024975,0.0030837
24.414,0.0066705,0.0027306,0.0054466
25.391,0.004774,0.00058189,0.003969
26.367,0.0058446,0.0014719,0.0048596
27.344,0.0020814,0.0011569,0.0016713
28.32,0.002524,0.00094721,0.0016318
29.297,0.0026005,0.0014895,0.0026
30.273,0.0017268,0.00032671,0.0014436
31.25,0.0016687,0.0014307,0.0010154
32.227,0.0018651,0.0015045,0.0014103
33.203,0.0018837,0.0021025,0.0017102
34.18,0.0018453,0.0003943,0.001723
35.156,0.0023994,0.00055012,0.0021341
36.133,0.0016713,0.0017273,0.0015511
37.109,0.0013452,0.0016452,0.0019729
38.086,0.0012559,0.0011269,0.0013621
39.063,0.0010098,0.0020687,0.0010007
40.039,0.00075398,0.0078378,0.0043971
41.016,0.0024466,0.0034811,0.0041041
41.992,0.0019711,0.00080377,0.0020076
42.969,0.0016809,0.0016794,0.0021649
43.945,0.0013022,0.00051924,0.0014596
44.922,0.0012067,0.001953,0.00075227
45.898,0.0015533,0.0029428,0.00085295
46.875,0.0013637,0.0013387,0.00092515
47.852,0.0011164,0.002991,0.0017282
