freq,X_2200us_loaded_9,Y_2200us_loaded_9,Z_2200us_loaded_9
0,4.8095e-16,2.6479e-16,1.9067e-15
0.97656,0.0016799,0.0055647,0.0051395
1.9531,0.0026321,0.0072812,0.0057263
2.9297,0.0029282,0.0035087,0.0051639
3.9063,0.0017195,0.0011737,0.0025222
4.8828,0.0024624,0.0036347,0.011318
5.8594,0.0017236,0.0041624,0.0058794
6.8359,0.0040999,0.0017159,0.0058104
7.8125,0.00095031,0.0031428,0.0064372
8.7891,0.00074596,0.0050071,0.0056569
9.7656,0.0003724,0.0035624,0.0021219
10.742,0.00098905,0.0044403,0.014609
11.719,0.0031456,0.0025916,0.0023551
12.695,0.0017926,0.0029151,0.0038133
13.672,0.0025778,0.001409,0.005222
14.648,0.0033908,0.00081123,0.013148
15.625,0.0027312,0.0023819,0.0089137
16.602,0.0015635,0.0029273,0.0087328
17.578,0.0008381,0.0033774,0.0089722
18.555,0.00077962,0.0021051,0.0021429
19.531,0.0024037,0.0031986,0.0071659
20.508,0.00095421,0.0023162,0.0046272
21.484,0.0014326,0.0013676,0.0045039
22.461,0.0014427,0.0012757,0.0020481
23.438,0.00010241,0.0022962,0.0020388
24.414,0.0020875,0.002567,0.011915
25.391,0.00087661,0.0023557,0.0025235
26.367,0.0012889,0.0029094,0.0083371
27.344,0.00067012,0.0017145,0.0021805
28.32,0.00071121,0.002018,0.0054885
29.297,0.0021418,0.0025545,0.0060354
30.273,0.00080279,0.0028879,0.0054385
31.25,0.0015205,0.0007282,0.0028341
32.227,0.001405,0.0021993,0.002473
33.203,0.0014831,0.0051595,0.0037594
34.18,0.00042119,0.0028299,0.0021001
35.156,0.0003409,0.0028249,0.0036455
36.133,0.00049526,0.0022479,0.0046014
37.109,0.00065478,0.001551,0.0069369
38.086,0.0016508,0.0027813,0.0035463
39.063,0.00090378,0.0020271,0.0051657
40.039,0.00035166,0.0029976,0.0079578
41.016,0.001527,0.0024067,0.00054553
41.992,0.00030441,0.0018141,0.0048549
42.969,0.0022588,0.0023201,0.0031102
43.945,0.0024307,0.00236,0.0037337
44.922,0.0016184,0.0020157,0.0015562
45.898,0.0012183,0.002379,0.0022393
46.875,0.00098827,0.0015502,0.0047252
47.852,0.0011963,0.0029412,0.0056399
48.828,0.00085488,0.0011876,0.0021938
49.805,0.00092126,0.00090008,0.0011246
50.781,0.00071253,0.0011259,0.0080711
51.758,0.0012415,0.0025496,0.0045746
52.734,0.0007088,0.00083915,0.0022227
53.711,0.00093717,0.00082004,0.0012095
54.688,0.00093278,0.0011161,0.0022887
55.664,0.00052903,0.00087193,0.0021081
56.641,0.0011205,0.00078209,0.0075245
57.617,0.00071775,0.00031636,0.0026843
58.594,0.00070322,0.0013452,0.001307
59.57,0.00071118,0.0014386,0.0033127
60.547,0.00079367,0.0014752,0.0027847
61.523,0.00118,0.00048754,0.0018731
62.5,0.0019147,0.0010951,0.0014101
63.477,0.002376,0.00045744,0.0076191
64.453,0.0017852,0.0014504,0.0021736
65.43,0.0010501,0.0013694,0.0024639
66.406,0.001078,0.00053241,0.0035936
67.383,0.00099431,0.0032469,0.0027444
68.359,0.00064422,0.0020186,0.0071991
69.336,0.0014537,0.00071415,0.0010447
70.313,0.0010419,0.0034585,0.001215
71.289,0.00072037,0.0006375,0.0020013
72.266,0.00057694,0.001417,0.00075853
73.242,0.00098348,0.0023585,0.0043626
74.219,0.0012424,0.0021014,0.0053688
75.195,0.0012972,0.00075725,0.000529
76.172,0.0012861,0.0022386,0.0044173
77.148,0.00094885,0.0015385,0.0052638
78.125,0.00090549,0.00085508,0.005165
79.102,0.00096938,0.0010193,0.0073321
80.078,0.00054531,0.0015136,0.0020062
81.055,0.0019874,0.0041097,0.0067518
82.031,0.0004382,0.00022923,0.0030194
83.008,0.00065818,0.0018146,0.0036905
83.984,0.00095914,0.0034166,0.0027327
84.961,0.0022843,0.0025463,0.0017766
85.938,0.0013779,0.0012181,0.0063619
86.914,0.00083561,0.00070286,0.0052738
87.891,0.0015219,0.0026655,0.000806
88.867,0.0015986,0.0025543,0.0015123
89.844,0.0025706,0.0015196,0.00422
90.82,0.0034288,0.0038592,0.0038412
91.797,0.003582,0.0038048,0.0046913
92.773,0.00042504,0.0041726,0.0076479
93.75,0.00082903,0.0010648,0.0046606
94.727,0.0019944,0.0028068,0.0071549
95.703,0.0031974,0.0050746,0.0027573
96.68,0.0014652,0.0016297,0.006523
97.656,0.015479,0.015479,0.0038341
98.633,0.044923,0.045608,0.02454
99.609,0.012313,0.011688,0.0037212
100.59,0.0075652,0.0075343,0.0025816
101.56,0.0027199,0.0017943,0.0019595
102.54,0.00067776,0.0013235,0.0023899
103.52,0.00078935,0.00035681,0.0055489
104.49,0.0019356,0.0027519,0.0077382
105.47,0.0028725,0.0024871,0.0025858
106.45,0.0017479,0.0023288,0.0034116
107.42,0.0012915,0.0017814,0.0071607
108.4,0.00056971,0.00059883,0.0039986
109.38,0.001697,0.00081418,0.0020402
110.35,0.0012639,0.00081792,0.001801
111.33,0.0014244,0.0013701,0.0024709
112.3,0.0014527,0.0018395,0.0027836
113.28,0.00077171,0.0027469,0.00053262
114.26,0.0020883,0.0031014,0.0061587
115.23,0.00046138,0.0033381,0.0024602
116.21,0.0018755,0.001944,0.00025636
117.19,0.00071563,0.0015917,0.0014271
118.16,0.00079799,0.0019577,0.001921
119.14,0.0014703,0.0016357,0.0052846
120.12,0.0020051,0.002314,0.0043895
121.09,0.0029306,0.0026836,0.0035926
122.07,0.0032424,0.0048848,0.0048864
123.05,0.0037613,0.0063508,0.0021322
124.02,0.0050656,0.0080422,0.0034853
125,0.0033346,0.0044406,0.0040517
125.98,0.0058781,0.0090463,0.0052764
126.95,0.0022852,0.0032178,0.0014569
127.93,0.0013286,0.0012627,0.0048484
128.91,0.0023045,0.0013397,0.0011735
129.88,0.0038604,0.0040286,0.0037562
130.86,0.0032712,0.0041209,0.003386
131.84,0.003132,0.0036502,0.0023367
132.81,0.0031029,0.0047642,0.0054186
133.79,0.00027908,0.0010851,0.0018579
134.77,0.0031887,0.0035786,0.0042517
135.74,0.0026144,0.0022432,0.0023221
136.72,0.002378,0.0018673,0.0013676
137.7,0.0027363,0.0035552,0.0053335
138.67,0.0010883,0.0027101,0.003704
139.65,0.0013561,0.00091176,0.0041865
140.63,0.001385,0.0043675,0.010383
141.6,0.00066733,0.00183,0.0041232
142.58,0.0025662,0.0035765,0.0065253
143.55,0.0021835,0.00077005,0.001588
144.53,0.0025715,0.0012825,0.003027
145.51,0.002063,0.00091506,0.0041699
146.48,0.0014629,0.0023613,0.0030867
147.46,0.0011849,0.0017541,0.0030395
148.44,0.0012476,0.0011445,0.0073351
149.41,0.0023037,0.00087578,0.0017903
150.39,0.0015175,0.0024888,0.008956
151.37,0.0021321,0.00097764,0.0020309
152.34,0.0015084,0.0028051,0.0055087
153.32,0.0012619,0.0022014,0.0032797
154.3,0.00070185,0.0025267,0.0019581
155.27,0.0029413,0.0017988,0.016304
156.25,0.00011092,0.0012637,0.0031064
157.23,8.4562e-05,0.0013618,0.0063813
158.2,0.00076822,0.0011081,0.0046668
159.18,0.00041164,0.0021326,0.0017694
160.16,0.002818,0.0024741,0.00058136
161.13,0.0021195,0.00056179,0.0026528
162.11,0.0017039,0.0026796,0.0052806
163.09,0.002573,0.0020042,0.0037306
164.06,0.00084376,0.0020193,0.0020792
165.04,0.0011697,0.00065935,0.0048261
166.02,0.0012664,0.0028106,0.0045176
166.99,0.00070906,0.0019361,0.0018845
167.97,0.00055644,0.001396,0.0030375
168.95,0.00055242,0.00084377,0.0019266
169.92,0.00092072,0.00072758,0.0045154
170.9,0.00075035,0.0012582,0.0036968
171.88,0.00069751,0.0011464,0.0064923
172.85,0.0011653,0.00061633,0.0033573
173.83,0.00027265,0.00078317,0.0077234
174.8,0.00085813,0.0024932,0.002088
175.78,0.00058898,0.0022839,0.0038312
176.76,0.0017385,0.0025555,0.0052685
177.73,0.002034,0.0012607,0.0019664
178.71,0.0021046,0.0036286,0.004153
179.69,0.00093976,0.006055,0.0065216
180.66,0.0015954,0.0021839,0.0037015
181.64,0.0018752,0.004176,0.0064968
182.62,0.0027372,0.0036179,0.0041301
183.59,0.0029889,0.0020157,0.0039337
184.57,0.0040747,0.0016337,0.0096982
185.55,0.00074181,0.0020463,0.0025324
186.52,0.0026059,0.0060844,0.007838
187.5,0.00060329,0.0027836,0.0022566
188.48,0.0040782,0.0043062,0.0039967
189.45,0.0074719,0.0077625,0.0032776
190.43,0.0073093,0.0095878,0.0083394
191.41,0.0089047,0.008954,0.010845
192.38,0.003631,0.002832,0.005829
193.36,0.0042502,0.0047642,0.001615
194.34,0.0064062,0.0095772,0.014252
195.31,0.0038385,0.0030255,0.0029278
196.29,0.031561,0.040819,0.049693
197.27,0.033656,0.046322,0.049711
198.24,0.012269,0.015019,0.018514
199.22,0.017959,0.026059,0.021927
200.2,0.0064616,0.012784,0.020091
201.17,0.0084008,0.012578,0.012286
202.15,0.00078614,0.0025579,0.0015753
203.13,0.0025709,0.0056045,0.0052674
204.1,0.0022079,0.0036049,0.001822
205.08,0.001332,0.0024264,0.0042276
206.05,0.0057975,0.0076443,0.0040685
207.03,0.0037926,0.0062819,0.0076532
208.01,0.0034484,0.0043234,0.0040071
208.98,0.0039218,0.0046141,0.004622
209.96,0.0020448,0.0020704,0.0010769
210.94,0.0014859,0.0014926,0.00077998
211.91,0.0021994,0.0037426,0.0014938
212.89,0.004822,0.0078042,0.0044032
213.87,0.0043363,0.0033501,0.0047775
214.84,0.0013525,0.0021979,0.0024325
215.82,0.0013731,0.0026077,0.0026194
216.8,0.002274,0.0016218,0.0014998
217.77,0.0030741,0.0040867,0.001707
218.75,0.0026867,0.0046202,0.0021457
219.73,0.0021964,0.0048815,0.0016979
220.7,0.0029119,0.0040627,0.0026076
221.68,0.0020264,0.0030434,0.0033292
222.66,0.002841,0.0037921,0.0047458
223.63,0.0040354,0.0059219,0.00092608
224.61,0.0015768,0.0033724,0.002259
225.59,0.0021072,0.0034721,0.00071494
226.56,0.0025784,0.0057112,0.0035388
227.54,0.0016911,0.0036747,0.0049159
228.52,0.0016671,0.0047008,0.0032288
229.49,0.001666,0.00068972,0.00032979
230.47,0.0015988,0.00064485,0.0025997
231.45,0.0022605,0.00062381,0.0047797
232.42,0.0030764,0.004106,0.0039496
233.4,0.0012059,0.0014288,0.0011766
234.38,0.00090681,0.00033497,0.0027459
235.35,0.0019987,0.0014135,0.00079167
236.33,0.0016423,0.00085585,0.002214
237.3,0.00010129,0.00029945,0.0015733
238.28,0.00025717,0.00069617,0.0017612
239.26,0.0019963,0.0024533,0.0027416
240.23,0.0020463,0.0019597,0.00085926
241.21,0.0018647,0.0012568,0.0042222
242.19,0.0016125,0.00067816,9.8929e-05
243.16,0.0012105,0.0016979,0.0026402
244.14,0.0019526,0.0020854,0.00089409
245.12,0.00066517,0.00027539,0.00023213
246.09,0.003226,0.0027534,0.0017993
247.07,0.0015029,0.00036787,0.0018052
248.05,0.0029476,0.0024117,0.0010847
249.02,0.00058814,0.0012273,0.002023
250,0.003263,0.0023095,0.0020735
250.98,0.0035896,0.0018975,0.0029974
251.95,0.0019762,0.0017801,0.0017063
252.93,0.00061442,0.00096537,0.002873
253.91,0.00040238,0.0012039,0.0023272
254.88,0.00064993,0.0013776,0.0018322
255.86,0.0004471,0.000724,0.0010939
256.84,0.00036733,0.0006985,0.002753
257.81,0.00095829,0.00030523,0.0017664
258.79,0.00038504,0.0014014,0.0016477
259.77,0.0010899,0.00066184,0.00023531
260.74,0.0019828,0.0010129,0.0042222
261.72,0.00029114,0.0010422,0.0029001
262.7,0.0012134,0.00062886,0.0014874
263.67,0.0013967,0.0012392,0.00083571
264.65,0.00026655,0.00083303,0.0020324
265.63,0.0006009,0.0010577,0.0014331
266.6,0.00053438,0.00032615,0.0026309
267.58,0.00088254,0.0017366,0.0051814
268.55,0.00071285,0.00083531,0.0020008
269.53,0.00063446,0.001615,0.0025706
270.51,0.00046953,0.00032901,0.0011093
271.48,0.001029,0.00010155,0.0025905
272.46,0.0011392,0.0015082,0.0022596
273.44,0.00098676,0.00054975,0.0024681
274.41,0.00062479,0.00047456,0.0053888
275.39,0.003291,0.0033387,0.015085
276.37,0.0010462,0.0021446,0.0042464
277.34,0.0042953,0.0056883,0.017939
278.32,0.0036212,0.0044823,0.016828
279.3,0.00043341,0.00049468,0.00010475
280.27,0.0019012,0.0029772,0.0074119
281.25,0.0019024,0.0025934,0.0071076
282.23,0.001934,0.0024388,0.007093
283.2,0.0023932,0.0034603,0.010528
284.18,0.0019332,0.0021954,0.0081375
285.16,0.001422,0.0015465,0.0065294
286.13,0.00056508,0.0011752,0.0054167
287.11,0.0011068,0.0010465,0.0022032
288.09,0.0024279,0.0012258,0.0048132
289.06,0.0016166,0.0037637,0.0033301
290.04,0.0020546,0.0032004,0.0047602
291.02,0.0010333,0.0045678,0.0014735
291.99,0.00040282,0.0018121,0.0026029
292.97,0.0013984,0.0043226,0.0015935
293.95,0.00092312,0.0081751,0.00040772
294.92,0.0037462,0.017407,0.0066377
295.9,0.0018597,0.0088622,0.0035221
296.88,0.0012872,0.008361,0.0045821
297.85,0.0015828,0.0092388,0.0027599
298.83,0.0012891,0.0054246,0.0032231
299.8,0.002057,0.0029028,0.002298
300.78,0.0011905,0.00071946,0.0013528
301.76,0.00098138,0.00087814,0.0012313
